"NUM_CNPJ_CPF","NOM_FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DAT_NOTA_FISCAL","VLR_NOTA","CATEGORIA","LOCAL ","UF LOCAL DA VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1623",26/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1621",26/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1620",26/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1622",26/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1626",26/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1680",27/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1681",27/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"02302811000849","ARCO ADMINISTRADORA LTDA - EPP","BELO HORIZONTE","MG","1682",27/02/2014,"246,75","HOSPEDAGENS","BETIM","MG",24/02/2014,26/02/2014,"Entrega de Máquinas a municípios do Estado de Minas Gerais"
"13166595000100","PINHEIRO & PEREIRA HOTEIS LTDA EPP","ITÚ","SP","7999",27/02/2014,592,"HOSPEDAGENS","SOROCABA","SP",24/02/2014,25/02/2014,"Solenidade de Inauguração da nova Unidade da ABB- Evento cancelado"
"66542002002750","BLUE TREE TOWERS - HOTELS & RESORTS DO BRASIL S/A","CAXIAS DO SUL","RS","182338",28/02/2014,15574,"HOSPEDAGENS","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"09967852017607","HOTELARIA ACCOR BRASIL S/A","SÃO PAULO","SP","774",28/02/2014,"17942,4","HOSPEDAGENS","SÃO PAULO","SP",25/02/2014,27/02/2014,"Cerimônia de Formatura do PROMATEC"
"34054254000104","CEMCOHA - HOTEL DE TRANSITO DA AERONÁUTICA DE SALVADOR","SALVADOR","BA","001",04/03/2014,900,"HOSPEDAGENS","SALVADOR","BA",21/12/2013,05/01/2014,"AGENDA PRIVADA"
"96827639000114","CATUSSABA RESORT HOTEL LTDA","SALVADOR","BA","4476",06/03/2014,"38707,2","HOSPEDAGENS","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"04382818000339","CIA TROPICAL DE HOTEIS AMAZONIA","MANAUS","MA","0829",07/03/2014,420,"HOSPEDAGENS","MANAUS","AM",11/02/2014,14/02/2014,"1-Entrega de Unidades Habitacionais do Residencial Viver Melhor; 2- Anúncio de  Investimento do PAC 2 Mobilidade Urbana."
"04382818000339","CIA TROPICAL DE HOTEIS AMAZONIA","MANAUS","MA","0828",07/03/2014,"1663,2","HOSPEDAGENS","MANAUS","AM",11/02/2014,14/02/2014,"1-Entrega de Unidades Habitacionais do Residencial Viver Melhor; 2- Anúncio de  Investimento do PAC 2 Mobilidade Urbana."
"66542002002750","BLUE TREE TOWERS - HOTELS & RESORTS DO BRASIL S/A","CAXIAS DO SUL","RS","1828884",10/03/2014,"488,8","HOSPEDAGENS","CAXIAS DO SUL","RS",17/02/2014,21/02/2014,"1-Cerimônia de Entrega de Máquinas a Municípios do Estado do Rio Grande do Sul; 2- Cerimônia de abertura oficial da 30ª Festa da Uva 2014."
"04382818000339","CIA TROPICAL DE HOTEIS AMAZONIA","MANAUS","MA","0830",10/03/2014,"876,7","HOSPEDAGENS","MANAUS","AM",11/02/2014,14/02/2014,"1-Entrega de Unidades Habitacionais do Residencial Viver Melhor; 2- Anúncio de  Investimento do PAC 2 Mobilidade Urbana."
"07823239000100","FIESTA BAHIA HOTEL LTDA","SALVADOR","BA","3732",10/03/2014,130985,"HOSPEDAGENS","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"96827639000114","CATUSSABA RESORT HOTEL LTDA","SALVADOR","BA","4699",11/03/2014,"11812,5","HOSPEDAGENS","SALVADOR","BA",24/02/2014,09/03/2014,"Agenda Privada"
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","561267",11/03/2014,"29625,75","HOSPEDAGENS","SÃO PAULO","SP",06/03/2014,10/03/2014,"Cerimônia de Lançamento da Vacinação contra HPV"
"08319874000118","HOTEL EXECUTIVO LTDA","ARAGUAINA","TO","465",14/03/2014,6340,"HOSPEDAGENS","ARAGUAINA","TO",12/03/2014,14/03/2014,"Cerimônia de entrega de 1788 Unidades Habitacionais - residencial Costa Esmeraldas."
"09425942000196","GOLDEN PLAZA HOTEL LTDA-EPP","PORTO VELHO","RO","013060",14/03/2014,"3628,8","HOSPEDAGENS","PORTO VELHO","RO",14/03/2014,15/03/2014,"Visita às áreas atingidas pelas enchentes"
"78095023000114","EMPRESA HOTELEIRA RAFAGNIN ANDREOLA LTDA","FOZ DO IGUAÇU","PR","20142861",17/03/2014,12772,"HOSPEDAGENS","FOZ DO IGUAÇU","PR",15/03/2014,17/03/2014,"Encontro das Câmaras da Mulher Empreendedora e Gestora de Negócios da Fecomercio/PR"
"04606173000451","CTH HOTEIS S/A","BELEM","PA","18759",19/03/2014,"176,4","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04606173000451","CTH HOTEIS S/A","BELEM","PA","18760",19/03/2014,"176,4","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04606173000451","CTH HOTEIS S/A","BELEM","PA","18761",19/03/2014,"176,4","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04606173000451","CTH HOTEIS S/A","BELEM","PA","18763",19/03/2014,"176,4","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04606173000451","CTH HOTEIS S/A","BELEM","PA","18762",19/03/2014,"176,4","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"09109567002976","LA HOTELS EMPREENDIMENTOS 1 LTDA","SOBRAL","CE","70",19/03/2014,"9796,5","HOSPEDAGENS","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"07372661000197","M.N. VASCONCELOS LIMA","SOBRAL","CE","10506",19/03/2014,155,"HOSPEDAGENS","SOBRAL","CE",16/03/2014,19/03/2014,"AÇOES DO AGUA PARA TODOS PARA CELEBRAR O DIA DE SÃO JOSÉ."
"10882871000300","NORTE HOTELARIA ADMINISTRATIVA E CONSULTORIA LTDA","BELEM","PA","26629",20/03/2014,"9922,52","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04718807000115","HOTEL GRÃO PARA","BELEM","PA","12758",20/03/2014,120,"HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"07430645000103","BHG NORTE EMPREENDIMENTOS HOTELEIRO LTDA","BELEM","PA","48461",20/03/2014,"302,55","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"07430645000103","BHG NORTE EMPREENDIMENTOS HOTELEIRO LTDA","BELEM","PA","48462",20/03/2014,"302,55","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"04833448000228","BRASILTON BELÉM HOTÉIS E TURISMO S.A.","BELÉM","PA","202154",20/03/2014,"11930,1","HOSPEDAGENS","BELÉM","PA",18/03/2014,20/03/2014,"Cerimônia de Anúncio de Investimentos do PAC II Mobilidade Urbana."
"11689908000170","MAGNA HOTEIS E TURISMO LTDA","FORTALEZA","CE","36398",20/03/2014,678,"HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"11689908000170","MAGNA HOTEIS E TURISMO LTDA","FORTALEZA","CE","36399",20/03/2014,678,"HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"11689908000170","MAGNA HOTEIS E TURISMO LTDA","FORTALEZA","CE","36395",20/03/2014,678,"HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"11689908000170","MAGNA HOTEIS E TURISMO LTDA","FORTALEZA","CE","36397",20/03/2014,678,"HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"11689908000170","MAGNA HOTEIS E TURISMO LTDA","FORTALEZA","CE","36396",20/03/2014,678,"HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"11689908000170","MAGNA HOTEIS E TURISMO LTDA","FORTALEZA","CE","36394",20/03/2014,678,"HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"10610069000190","NEW ANAPOLIS HOTEL","IMPERATRIZ","MA","4803",20/03/2014,6234,"HOSPEDAGENS","IMPERATRIZ","MA",19/03/2014,20/03/2014,"Inauguração da unidade de Celulose Suzano"
"05632849000100","FONTES SERVIÇOS GERAIS LTDA-HOTEL DEL PRINCIPE","MARABA","PA","15667",20/03/2014,7360,"HOSPEDAGENS","MARABÁ","PA",18/03/2014,20/03/2014,"Cerimônia de Lançamento do Edital do Pedral do Lourenço e Entrega de Máquinas a Municípios do Estado do Pará"
"07406242000129","GRAN MARQUISE EMPREENDIMENTOS S.A","FORTALEZA","CE","71982",21/03/2014,"23683,38","HOSPEDAGENS","FORTALEZA","CE",16/03/2014,19/03/2014,"Cerimônia de entrega de máquinas para municípios do Estado do Ceará e Inaugu- ração do Eixo das Águas - Trecho V ."
"01888362000123","ATA HOTEIS E TURISMO LTDA","ARAÇATUBA","SP","11463",24/03/2014,2600,"HOSPEDAGENS","ARAÇATUBA","SP",21/03/2014,23/03/2014,"Cerimônia de entreag de 343 máquinas para municípios do Estado de São Paulo- Cerimônia cancelada."
"68060342000130","BIAZI PLAZA HOTEL LTDA.","BAURU","SP","722",25/03/2014,14410,"HOSPEDAGENS","BAURU","SP",21/03/2014,25/03/2014,"Cerimônia de entrega de 944 Unidades Habitacionais dos Residenciais àgua da Gama e Três Américas II - MCMV"
"43466788000139","VITORIA REGIA HOTEL LTDA","BAURU","SP","4646",25/03/2014,3052,"HOSPEDAGENS","BAURU","SP",21/03/2014,25/03/2014,"Cerimônia de entrega de 944 Unidades Habitacionais dos Residenciais àgua da Gama e Três Américas II - MCMV"
"01982156000188","PAIAGUAS HOTEIS LTDA","CUIABÁ","MT","21958",26/03/2014,2852,"HOSPEDAGENS","CUIABÁ","MT",24/03/2014,26/03/2014,"Prec.ao Est.de MT, munic. de Cuiabá e Várzea Grande, p/organizar participação da.Sra. Presidenta da República na ""Cerimônia de entrega de 911 Unid. Hab.do Residencial Jacaranda1e2-MCMV"",""Visita Inaugral ao Est. Arena Pantanal-Cuiabá. "
"10222083000117","ASAKUSA HOTEIS LTDA","SÃO JOSE DOS CAMPOS","SP","19918",26/03/2014,15246,"HOSPEDAGENS","SÃO JOSE DOS CAMPOS","SP",23/03/2014,25/03/2014,
"00866577000857","SAUIPE S.A - SAUIPE PARK","MATA DE SÃO JOÃO","BA","191310",29/03/2014,13950,"HOSPEDAGENS","MATA DE SÃO JOÃO","BA",27/03/2014,29/03/2014,"Costa do Sauipe-Reunião Anual do Banco Interamericano de Desenvolvimento - BIRD"
"00866577000261","SAUIPE S.A. - SAUIPE PREMIUM","SAUIPE - MATA DE SÃO JOÁO","BA","79993",29/03/2014,12276,"HOSPEDAGENS","MATA DE SÃO JOÃO","BA",27/03/2014,29/03/2014,"Costa do Sauipe-Reunião Anual do Banco Interamericano de Desenvolvimento - BIRD"
"96827639000203","CATUSSABA HOTEL LTDA","SALVADOR","BA","2166",31/03/2014,2415,"HOSPEDAGENS","MATA DE SÃO JOÃO","BA",27/03/2014,29/03/2014,"Costa do Sauipe-Reunião Anual do Banco Interamericano de Desenvolvimento - BIRD"
"13871735000132","HOTEL HSC LTDA","RIO DE JANEIRO","RJ","88201",03/04/2014,"39809,48","HOSPEDAGENS","RIO DE JANEIRO","RJ",30/03/2014,02/04/2014,"Visita às obras da Linha 4 do MetrÔ do Rio de Janeiro (Estação da Linha 4- São Conrado-Rocinha"
"04364546000263","HOTEL DELLA VOLPE LTDA - GOLDEN TULIP REGENTE","RIO DE JANEIRO","RJ","140901",03/04/2014,"27927,9","HOSPEDAGENS","RIO DE JANEIRO","RJ",30/03/2014,02/04/2014,"Visita às obras da Linha 4 do MetrÔ do Rio de Janeiro (Estação da Linha 4- São Conrado-Rocinha"
"74270224000150","IPE PARK HOTEL LTDA","SÃO JOSE DO RIO PRETO","SP","22612",04/04/2014,10290,"HOSPEDAGENS","SÃO JOSÉ DO RIO PRETO","SP",01/04/2014,04/04/2014,"Entrega de 2508 casas do Programa Minha Casa Minha Vida."
"02223966002167","ATLANTICA HOTELS INTERNATIONAL BRASIL LTDA","BELO HORIZONTE","MG","5526",07/04/2014,"21541,8","HOSPEDAGENS","B HORIZONTE","MG",03/04/2014,07/04/2014,"Confins-Cerimônia de Assinatura de \contrato de Consessão do Aeroporto Iternaci- onal Tancredo Neves (Aeroporto Interncional de Confins)."
"09967852005196","HOTELARIA ACCOR BRASIL S/A","BELO HORIZONTE","MG","13184",07/04/2014,"19274,85","HOSPEDAGENS","BELO HOIZONTE","MG",03/04/2014,07/04/2014,"Formatura do Promatec."
"64089824000324","RENAISSANCE DO BRASIL HOTELARIA LTDA","SÃO PAULO","SP","00170397",07/04/2014,"795,5","HOSPEDAGENS","SÃO PAULO","SP",03/04/2014,04/04/2014,"Atividade Privada"
"64089824000324","RENAISSANCE DO BRASIL HOTELARIA LTDA","SÃO PAULO","SP","00170395",07/04/2014,"9008,31","HOSPEDAGENS","SÃO PAULO","SP",03/04/2014,04/04/2014,"Atividade Privada"
"64089824000324","RENAISSANCE DO BRASIL HOTELARIA LTDA","SÃO PAULO","SP","00170398",07/04/2014,"795,5","HOSPEDAGENS","SÃO PAULO","SP",03/04/2014,04/04/2014,"Atividade Privada"
"09967852005196","HOTELARIA ACCOR BRASIL S/A","BELO HORIZONTE","MG","13361",08/04/2014,"325,5","HOSPEDAGENS","BELO HOIZONTE","MG",03/04/2014,07/04/2014,"Formatura do Promatec."
"02302811000253","ARCO ADM LTDA - SAN DIEGO FLAT","BELO HORIZONTE","MG","2795",10/04/2014,"22014,3","HOSPEDAGENS","BELO HOIZONTE","MG",03/04/2014,07/04/2014,"Formatura do Promatec."
"05458154000145","HOTEL EXECUTIVE LTDA","NOVO HAMBURGO","RS","5954",10/04/2014,8454,"HOSPEDAGENS","PORTO ALEGRE","RS",09/04/2014,11/04/2014," 1-Cerimônia de inauguração do Sistema de Esgotamento Sanitário da Ponta da Cadeia: 2- CErimônia de Formatura do Pronatec."
"92788165000198","HOTEL EMBAIXADOR LTDA","PORTO ALEGRE","RS","567135",11/04/2014,2536,"HOSPEDAGENS","PORTO ALEGRE","RS",09/04/2014,11/04/2014," 1-Cerimônia de inauguração do Sistema de Esgotamento Sanitário da Ponta da Cadeia: 2- CErimônia de Formatura do Pronatec."
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","1168594",11/04/2014,"4867,81","HOSPEDAGENS","PORTO ALEGRE","RS",09/04/2014,11/04/2014," 1-Cerimônia de inauguração do Sistema de Esgotamento Sanitário da Ponta da Cadeia: 2- CErimônia de Formatura do Pronatec."
"03646945000173","VILA VENTURA HOTÉIS LTDA","VIAMÃO","RS","021757",11/04/2014,10450,"HOSPEDAGENS","PORTO ALEGRE","RS",09/04/2014,11/04/2014," 1-Cerimônia de inauguração do Sistema de Esgotamento Sanitário da Ponta da Cadeia: 2- CErimônia de Formatura do Pronatec."
"66542002002245","BLUE TREE HOTELS & RESORTS DO BRASIL S/A-MILLENIUM FLAT","PORTO ALEGRE","RS","310926",12/04/2014,7205,"HOSPEDAGENS","PORTO ALEGRE","RS",09/04/2014,11/04/2014," 1-Cerimônia de inauguração do Sistema de Esgotamento Sanitário da Ponta da Cadeia: 2- CErimônia de Formatura do Pronatec."
"07027378000128","VERDES VALES LAZER HOTEL","JUAZEIRO DO NORTE","CE","22241",14/04/2014,"4507,65","HOSPEDAGENS","SERRA TALHADA","PE",11/04/2014,14/04/2014,"Cerimônia de Inauguração da !ª Etapa da Adutora Pajeú e Lançamento do Edital do Ramal do Agrste."
"00379619000159","VAVAOURO  HOTEL LTDA","SERRA TALHADA","PE","140000295",14/04/2014,9520,"HOSPEDAGENS","SERRA TALHADA","PE",11/04/2014,14/04/2014,"Cerimônia de Inauguração da !ª Etapa da Adutora Pajeú e Lançamento do Edital do Ramal do Agrste."
"00379619000159","VAVAOURO  HOTEL LTDA","SERRA TALHADA","PE","140000297",14/04/2014,350,"HOSPEDAGENS","SERRA TALHADA","PE",11/04/2014,14/04/2014,"Cerimônia de Inauguração da !ª Etapa da Adutora Pajeú e Lançamento do Edital do Ramal do Agrste."
"29018652000135","CITY PARK HOTEL LTDA","ITATIAIA","RJ","254",15/04/2014,13440,"HOSPEDAGENS","RIO DE JANEIRO","RJ",11/04/2014,15/04/2014,"Inauguração da Fabrica da Nissan do Brasil Automóveis Ltda"
"84385022704","EDGAR LUIZ SIQUEIRA BARBOZA","SALVADOR","BA","68280100005",15/04/2014,5760,"HOSPEDAGENS","SALVADOR","BA",21/12/2013,05/01/2014,"AGENDA PRIVADA"
"84385022704","EDGAR LUIZ SIQUEIRA BARBOZA","SALVADOR","BA","68280100004",15/04/2014,5184,"HOSPEDAGENS","SALVADOR","BA",21/12/2013,05/01/2014,"AGENDA PRIVADA"
"00338915000292","PAULISTA PRAIA HOTEL SA","IPOJUCA","PE","39870",16/04/2014,57120,"HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232270",16/04/2014,"1601,25","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232268",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232272",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232273",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232253",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232282",16/04/2014,"341,25","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232274",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232250",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232266",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"00338915000705","PAULISTA PRAIA HOTEL SA","RECIFE","PE","232267",16/04/2014,"682,5","HOSPEDAGENS","IPOJUCA","PE",09/04/2014,14/04/2014,"Participar da Viagem Inaugural do Navio Dragão do Mar do Estaleiro Atlântico Sul - SUEZMAX."
"10348318000383","WINDSOR ADMINISTRACAO DE HOTEIS E SERVIÇOS LTDA","RIO DE JANEIRO","RJ","19960",16/04/2014,"26761,35","HOSPEDAGENS","RIO DE JANEIRO","RJ",12/04/2014,15/04/2014,"São Gonçalo - Cerimônia de Formatura do Pronatec."
"03422594000389","PESTANA RIO ATLANTICA HOTEL","RIO DE JANEIRO","RJ","108565",16/04/2014,35000,"HOSPEDAGENS","RIO DE JANEIRO","RJ",12/04/2014,15/04/2014,"São Gonçalo - Cerimônia de Formatura do Pronatec."
"08876164000199","DIAMANTE AZUL EMPRESA HOTELEIRA LTDA","CUIABÁ","MT","33681",22/04/2014,"1102,88","HOSPEDAGENS","CUIABÁ","MT",21/04/2014,24/04/2014,"Cerimônia de Entrega de 638 Unidades Habitacionais do Residencial Altos do Par-  II do Programa Minha Casa Minha Vida."
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","1169376",22/04/2014,"253,53","HOSPEDAGENS","PORTO ALEGRE","RS",09/04/2014,11/04/2014," 1-Cerimônia de inauguração do Sistema de Esgotamento Sanitário da Ponta da Cadeia: 2- CErimônia de Formatura do Pronatec."
"66542002001192","BLUE TREE TOWRES","SAO PAULO","SP","309272",22/04/2014,"3125,85","HOSPEDAGENS","SÃO PAULO","SP",16/04/2014,17/04/2014,
"04833448000228","BRASILTON BELÉM HOTÉIS E TURISMO S.A.","BELÉM","PA","206216",23/04/2014,"8702,43","HOSPEDAGENS","BELÉM","PA",23/04/2014,25/04/2014,"Cearimônia de entrega de 32 máquinas para municípios do Estado do Pará."
"12262251000123","HOTEL  GRAN ODARA LTDA","CUABA","MT","38155",24/04/2014,"18577,19","HOSPEDAGENS","CUIABÁ","MT",21/04/2014,24/04/2014,"Cerimônia de Entrega de 638 Unidades Habitacionais do Residencial Altos do Par-  II do Programa Minha Casa Minha Vida."
"01982156000188","PAIAGUAS HOTEIS LTDA","CUIABÁ","MT","22727",24/04/2014,16386,"HOSPEDAGENS","CUIABÁ","MT",21/04/2014,24/04/2014,"Cerimônia de Entrega de 638 Unidades Habitacionais do Residencial Altos do Par-  II do Programa Minha Casa Minha Vida."
"01982156000188","PAIAGUAS HOTEIS LTDA","CUIABÁ","MT","22729",24/04/2014,876,"HOSPEDAGENS","CUIABÁ","MT",21/04/2014,24/04/2014,"Cerimônia de Entrega de 638 Unidades Habitacionais do Residencial Altos do Par-  II do Programa Minha Casa Minha Vida."
"20880245000168","HOTEL NACIONAL INN SAO CARLOS LTDA","SÃO CARLOS","SP","9492",24/04/2014,"5894,02","HOSPEDAGENS","CUIABÁ","MT",21/04/2014,24/04/2014,"Cerimônia de Entrega de 638 Unidades Habitacionais do Residencial Altos do Par-  II do Programa Minha Casa Minha Vida."
"13170789000170","CENTURY PAULISTA HOTELARIA E EVENTOS LTDA.","SAO PAULO","SP","00010468",24/04/2014,"7420,35","HOSPEDAGENS","SÃO PAULO","SP",03/04/2014,04/04/2014,"Atividade Privada"
"66542002001869","BLUE TREE TOWERS","SAO PAULO","SP","449250",24/04/2014,"21205,55","HOSPEDAGENS","SÃO PAULO","SP",21/04/2014,23/04/2014,"Participar da Cerimônia de Abertura do Encontro Global Multssetorial sobre o Futu-  ro da Governança da Internet-NET Mundial."
"08998246000106","BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP","571841",24/04/2014,"1858,5","HOSPEDAGENS","SÃO PAULO","SP",21/04/2014,23/04/2014,"Participar da Cerimônia de Abertura do Encontro Global Multssetorial sobre o Futu-  ro da Governança da Internet-NET Mundial."
"01047648000186","HOTEL SAMAÚMA LTDA","BARCARENA","PA","2083",25/04/2014,5904,"HOSPEDAGENS","BARCARENA","PA",22/04/2014,25/04/2014,"Cerimônia de Inauguração do Complexo Portuário Miritituba-Barcarena"
"04833448000228","BRASILTON BELÉM HOTÉIS E TURISMO S.A.","BELÉM","PA","206716",26/04/2014,"21212,1","HOSPEDAGENS","BELÉM","PA",22/04/2014,25/04/2014,"Cerimônia de Formatura de 1.200 alunos do PROMATEC."
"04833448000228","BRASILTON BELÉM HOTÉIS E TURISMO S.A.","BELÉM","PA","206719",26/04/2014,"13053,6","HOSPEDAGENS","BELÉM","PA",23/04/2014,25/04/2014,"Cearimônia de entrega de 32 máquinas para municípios do Estado do Pará."
"02769369000270","AMAYO PATRIMONIAL LTDA","FEIRA DE SANTANA","BA","1437",28/04/2014,646,"HOSPEDAGENS","FEIRA DE SANTANA","BA",24/04/2014,29/04/2014,"Cerimônia de entrega de1.224 unidades habitacionais dos Residenciais EcoPar - que 2 e Viver Iguatemi."
"16943296000114","ATMOSFERA HOTELARIA LTDA - ME","FEIRA DE SANTANA","BA","1061",29/04/2014,27900,"HOSPEDAGENS","FEIRA DE SANTANA","BA",24/04/2014,29/04/2014,"Cerimônia de entrega de1.224 unidades habitacionais dos Residenciais EcoPar - que 2 e Viver Iguatemi."
